plan_name,receptor_id,time_days,concentration_mg_L
random_38_two_well_barrier,R005,6915.78947368421,0.07363751018399095
random_38_two_well_barrier,R005,7107.894736842105,0.08210713406784868
random_38_two_well_barrier,R005,7300.0,0.090481890323885
random_38_two_well_barrier,R006,3650.0,0.003510734761227051
random_38_two_well_barrier,R006,3842.1052631578946,0.006119846354285559
random_38_two_well_barrier,R006,4034.2105263157896,0.009974870580346462
random_38_two_well_barrier,R006,4226.315789473684,0.015370307981285546
random_38_two_well_barrier,R006,4418.421052631579,0.02258465292924066
random_38_two_well_barrier,R006,4610.526315789473,0.0318731637444118
random_38_two_well_barrier,R006,4802.631578947368,0.04105727948589977
random_38_two_well_barrier,R006,4994.736842105263,0.04980908141503212
random_38_two_well_barrier,R006,5186.842105263158,0.0605821924751968
random_38_two_well_barrier,R006,5378.9473684210525,0.07456306352187304
random_38_two_well_barrier,R006,5571.0526315789475,0.09278499914302729
random_38_two_well_barrier,R006,5763.157894736842,0.1119474469511567
random_38_two_well_barrier,R006,5955.263157894737,0.13300332404520074
random_38_two_well_barrier,R006,6147.368421052632,0.15568436029052402
random_38_two_well_barrier,R006,6339.473684210527,0.17964563118969346
random_38_two_well_barrier,R006,6531.578947368422,0.20447108368826153
random_38_two_well_barrier,R006,6723.684210526316,0.2296907985097384
random_38_two_well_barrier,R006,6915.78947368421,0.2547984515976811
random_38_two_well_barrier,R006,7107.894736842105,0.279280480955297
random_38_two_well_barrier,R006,7300.0,0.3026406848821305
random_38_two_well_barrier,R007,3650.0,2.8173970055467834e-06
random_38_two_well_barrier,R007,3842.1052631578946,6.87239946124686e-06
random_38_two_well_barrier,R007,4034.2105263157896,1.5053790764828294e-05
random_38_two_well_barrier,R007,4226.315789473684,3.015393007067437e-05
random_38_two_well_barrier,R007,4418.421052631579,5.603566652501249e-05
random_38_two_well_barrier,R007,4610.526315789473,9.776601383150017e-05
random_38_two_well_barrier,R007,4802.631578947368,0.00014961984305542287
random_38_two_well_barrier,R007,4994.736842105263,0.00021661990521485382
random_38_two_well_barrier,R007,5186.842105263158,0.0003151307022957107
random_38_two_well_barrier,R007,5378.9473684210525,0.0004529943080251069
random_38_two_well_barrier,R007,5571.0526315789475,0.0006439979504541223
random_38_two_well_barrier,R007,5763.157894736842,0.0008839160832685866
random_38_two_well_barrier,R007,5955.263157894737,0.0011824451560325357
random_38_two_well_barrier,R007,6147.368421052632,0.0015452429128495384
random_38_two_well_barrier,R007,6339.473684210527,0.001977042502472383
random_38_two_well_barrier,R007,6531.578947368422,0.002480515528586642
random_38_two_well_barrier,R007,6723.684210526316,0.0030564646419825765
random_38_two_well_barrier,R007,6915.78947368421,0.003703737092788871
random_38_two_well_barrier,R007,7107.894736842105,0.004418913354884595
random_38_two_well_barrier,R007,7300.0,0.005196260581429857
random_38_two_well_barrier,R008,3650.0,2.1690659332189134e-17
random_38_two_well_barrier,R008,3842.1052631578946,2.413184436913654e-16
random_38_two_well_barrier,R008,4034.2105263157896,2.0137786497805413e-15
random_38_two_well_barrier,R008,4226.315789473684,1.3377307564788983e-14
random_38_two_well_barrier,R008,4418.421052631579,7.196381073288028e-14
random_38_two_well_barrier,R008,4610.526315789473,3.244977524609038e-13
random_38_two_well_barrier,R008,4802.631578947368,1.0931914559711044e-12
random_38_two_well_barrier,R008,4994.736842105263,3.3425953339497392e-12
random_38_two_well_barrier,R008,5186.842105263158,1.005725467281797e-11
random_38_two_well_barrier,R008,5378.9473684210525,2.8088001818241675e-11
random_38_two_well_barrier,R008,5571.0526315789475,7.286503348911524e-11
random_38_two_well_barrier,R008,5763.157894736842,1.747695644119651e-10
random_38_two_well_barrier,R008,5955.263157894737,3.9083648868036687e-10
random_38_two_well_barrier,R008,6147.368421052632,8.211412623968608e-10
random_38_two_well_barrier,R008,6339.473684210527,1.6323142964467736e-09
random_38_two_well_barrier,R008,6531.578947368422,3.0901060306538074e-09
random_38_two_well_barrier,R008,6723.684210526316,5.585952968615077e-09
random_38_two_well_barrier,R008,6915.78947368421,9.684568525672067e-09
random_38_two_well_barrier,R008,7107.894736842105,1.6165203732582204e-08
random_38_two_well_barrier,R008,7300.0,2.6064786364514607e-08
random_38_two_well_barrier,R009,3650.0,3.4647890681564717e-07
random_38_two_well_barrier,R009,3842.1052631578946,1.1898245773395075e-06
random_38_two_well_barrier,R009,4034.2105263157896,3.5120166464203766e-06
random_38_two_well_barrier,R009,4226.315789473684,9.148077571507336e-06
random_38_two_well_barrier,R009,4418.421052631579,2.145916014436341e-05
random_38_two_well_barrier,R009,4610.526315789473,4.612027189781896e-05
random_38_two_well_barrier,R009,4802.631578947368,8.066710026055941e-05
random_38_two_well_barrier,R009,4994.736842105263,0.00012723953524781094
random_38_two_well_barrier,R009,5186.842105263158,0.00020474037628249238
random_38_two_well_barrier,R009,5378.9473684210525,0.0003342210135256866
random_38_two_well_barrier,R009,5571.0526315789475,0.0005490430670633063
random_38_two_well_barrier,R009,5763.157894736842,0.0008553572249401246
random_38_two_well_barrier,R009,5955.263157894737,0.0012872179650235335
random_38_two_well_barrier,R009,6147.368421052632,0.0018771145525527174
random_38_two_well_barrier,R009,6339.473684210527,0.0026601410727209282
random_38_two_well_barrier,R009,6531.578947368422,0.0036744156655371934
random_38_two_well_barrier,R009,6723.684210526316,0.004955215800480783
random_38_two_well_barrier,R009,6915.78947368421,0.0065376617541800155
random_38_two_well_barrier,R009,7107.894736842105,0.008453885446555618
random_38_two_well_barrier,R009,7300.0,0.010731400285049214
random_38_two_well_barrier,R010,3650.0,1.7485310483959109e-06
random_38_two_well_barrier,R010,3842.1052631578946,5.72647717624492e-06
random_38_two_well_barrier,R010,4034.2105263157896,1.627099034180988e-05
random_38_two_well_barrier,R010,4226.315789473684,4.08963665428451e-05
random_38_two_well_barrier,R010,4418.421052631579,9.278608877536003e-05
random_38_two_well_barrier,R010,4610.526315789473,0.00019305239155382157
random_38_two_well_barrier,R010,4802.631578947368,0.0003242496406080197
random_38_two_well_barrier,R010,4994.736842105263,0.0004963955206150092
random_38_two_well_barrier,R010,5186.842105263158,0.0007844445866053994
random_38_two_well_barrier,R010,5378.9473684210525,0.0012535193832026621
random_38_two_well_barrier,R010,5571.0526315789475,0.002010849484149603
random_38_two_well_barrier,R010,5763.157894736842,0.0030640130082518744
random_38_two_well_barrier,R010,5955.263157894737,0.004516496572946945
random_38_two_well_barrier,R010,6147.368421052632,0.006458561178167801
random_38_two_well_barrier,R010,6339.473684210527,0.00898410491899435
random_38_two_well_barrier,R010,6531.578947368422,0.012186563272281237
random_38_two_well_barrier,R010,6723.684210526316,0.01615602836804349
random_38_two_well_barrier,R010,6915.78947368421,0.02097685929925657
random_38_two_well_barrier,R010,7107.894736842105,0.026712160288267433
random_38_two_well_barrier,R010,7300.0,0.03341197450977135
random_38_two_well_barrier,R011,3650.0,1.6434544750069788e-09
random_38_two_well_barrier,R011,3842.1052631578946,7.668500661322167e-09
random_38_two_well_barrier,R011,4034.2105263157896,2.9553619193970037e-08
random_38_two_well_barrier,R011,4226.315789473684,9.725957730055283e-08
random_38_two_well_barrier,R011,4418.421052631579,2.8063399074263514e-07
random_38_two_well_barrier,R011,4610.526315789473,7.247001278170067e-07
random_38_two_well_barrier,R011,4802.631578947368,1.4552969681112674e-06
random_38_two_well_barrier,R011,4994.736842105263,2.7100012774607793e-06
random_38_two_well_barrier,R011,5186.842105263158,5.1980808823857356e-06
random_38_two_well_barrier,R011,5378.9473684210525,9.772972585023992e-06
random_38_two_well_barrier,R011,5571.0526315789475,1.7949329670205005e-05
random_38_two_well_barrier,R011,5763.157894736842,3.118561555152093e-05
random_38_two_well_barrier,R011,5955.263157894737,5.185449577256258e-05
random_38_two_well_barrier,R011,6147.368421052632,8.295163348023543e-05
random_38_two_well_barrier,R011,6339.473684210527,0.00012806168220230363
random_38_two_well_barrier,R011,6531.578947368422,0.00019138985703692809
random_38_two_well_barrier,R011,6723.684210526316,0.0002777466164362045
random_38_two_well_barrier,R011,6915.78947368421,0.0003924373300500078
random_38_two_well_barrier,R011,7107.894736842105,0.0005411562027611797
random_38_two_well_barrier,R011,7300.0,0.0007300303382180083
random_38_two_well_barrier,R012,3650.0,1.5105868624304046e-20
random_38_two_well_barrier,R012,3842.1052631578946,3.2732931840624524e-19
random_38_two_well_barrier,R012,4034.2105263157896,4.858949715438569e-18
random_38_two_well_barrier,R012,4226.315789473684,5.281186735210577e-17
random_38_two_well_barrier,R012,4418.421052631579,4.51818730986868e-16
random_38_two_well_barrier,R012,4610.526315789473,3.0799464529884983e-15
random_38_two_well_barrier,R012,4802.631578947368,1.3678712664307895e-14
random_38_two_well_barrier,R012,4994.736842105263,5.509263004711023e-14
random_38_two_well_barrier,R012,5186.842105263158,2.2259778235383495e-13
random_38_two_well_barrier,R012,5378.9473684210525,8.196427385686836e-13
random_38_two_well_barrier,R012,5571.0526315789475,2.7559853412723826e-12
random_38_two_well_barrier,R012,5763.157894736842,8.400692147400865e-12
random_38_two_well_barrier,R012,5955.263157894737,2.3548176200491826e-11
random_38_two_well_barrier,R012,6147.368421052632,6.102848494148387e-11
random_38_two_well_barrier,R012,6339.473684210527,1.472510403410554e-10
random_38_two_well_barrier,R012,6531.578947368422,3.3326932650572237e-10
random_38_two_well_barrier,R012,6723.684210526316,7.120806927895549e-10
random_38_two_well_barrier,R012,6915.78947368421,1.4447452243480232e-09
random_38_two_well_barrier,R012,7107.894736842105,2.801731119213598e-09
random_38_two_well_barrier,R012,7300.0,5.200959766529632e-09
random_38_two_well_barrier,R013,3650.0,4.349353191256901e-14
random_38_two_well_barrier,R013,3842.1052631578946,5.563495215323873e-13
random_38_two_well_barrier,R013,4034.2105263157896,5.114022710729959e-12
random_38_two_well_barrier,R013,4226.315789473684,3.597071946099834e-11
random_38_two_well_barrier,R013,4418.421052631579,2.0283934004327866e-10
random_38_two_well_barrier,R013,4610.526315789473,9.50467468726188e-10
random_38_two_well_barrier,R013,4802.631578947368,1.937782774700429e-09
random_38_two_well_barrier,R013,4994.736842105263,3.1443844660916015e-09
random_38_two_well_barrier,R013,5186.842105263158,7.1219501652682146e-09
random_38_two_well_barrier,R013,5378.9473684210525,2.0810148674216044e-08
random_38_two_well_barrier,R013,5571.0526315789475,6.551699383846966e-08
random_38_two_well_barrier,R013,5763.157894736842,1.606381511666708e-07
random_38_two_well_barrier,R013,5955.263157894737,3.7416716645194063e-07
random_38_two_well_barrier,R013,6147.368421052632,8.257884860733257e-07
random_38_two_well_barrier,R013,6339.473684210527,1.7285827192987425e-06
random_38_two_well_barrier,R013,6531.578947368422,3.4408081654084186e-06
random_38_two_well_barrier,R013,6723.684210526316,6.533460602447247e-06
random_38_two_well_barrier,R013,6915.78947368421,1.187870686994568e-05
random_38_two_well_barrier,R013,7107.894736842105,2.076775364236337e-05
random_38_two_well_barrier,R013,7300.0,3.496658597968541e-05
random_38_two_well_barrier,R014,3650.0,1.4808227184686837e-13
random_38_two_well_barrier,R014,3842.1052631578946,1.8667548609515662e-12
random_38_two_well_barrier,R014,4034.2105263157896,1.6938432034230073e-11
random_38_two_well_barrier,R014,4226.315789473684,1.176368459376939e-10
random_38_two_well_barrier,R014,4418.421052631579,6.548746513246048e-10
random_38_two_well_barrier,R014,4610.526315789473,3.053889387564199e-09
random_38_two_well_barrier,R014,4802.631578947368,5.76036721703253e-09
random_38_two_well_barrier,R014,4994.736842105263,9.410431628162714e-09
random_38_two_well_barrier,R014,5186.842105263158,2.1659535008652604e-08
random_38_two_well_barrier,R014,5378.9473684210525,6.438420278252314e-08
random_38_two_well_barrier,R014,5571.0526315789475,2.0294807228583192e-07
random_38_two_well_barrier,R014,5763.157894736842,4.826358678607267e-07
random_38_two_well_barrier,R014,5955.263157894737,1.0949509411710542e-06
random_38_two_well_barrier,R014,6147.368421052632,2.3638039494858716e-06
random_38_two_well_barrier,R014,6339.473684210527,4.857213595924621e-06
random_38_two_well_barrier,R014,6531.578947368422,9.51341142186702e-06
random_38_two_well_barrier,R014,6723.684210526316,1.7804842370900695e-05
random_38_two_well_barrier,R014,6915.78947368421,3.198343051296401e-05
random_38_two_well_barrier,R014,7107.894736842105,5.519035895984242e-05
random_38_two_well_barrier,R014,7300.0,9.177500548212861e-05
random_38_two_well_barrier,R015,3650.0,1.432309645151911e-16
random_38_two_well_barrier,R015,3842.1052631578946,2.5620456315099045e-15
random_38_two_well_barrier,R015,4034.2105263157896,3.175337458488429e-14
random_38_two_well_barrier,R015,4226.315789473684,2.9393587453173156e-13
random_38_two_well_barrier,R015,4418.421052631579,2.1387500706367543e-12
random_38_two_well_barrier,R015,4610.526315789473,1.2503511112707827e-11
random_38_two_well_barrier,R015,4802.631578947368,2.8281224532363003e-11
random_38_two_well_barrier,R015,4994.736842105263,6.201595381965528e-11
random_38_two_well_barrier,R015,5186.842105263158,1.916256957985948e-10
random_38_two_well_barrier,R015,5378.9473684210525,6.465426844604501e-10
random_38_two_well_barrier,R015,5571.0526315789475,2.1922618036258583e-09
random_38_two_well_barrier,R015,5763.157894736842,6.200009300033282e-09
random_38_two_well_barrier,R015,5955.263157894737,1.6279284277076783e-08
random_38_two_well_barrier,R015,6147.368421052632,3.999383240327268e-08
random_38_two_well_barrier,R015,6339.473684210527,9.221220321631112e-08
random_38_two_well_barrier,R015,6531.578947368422,2.0019957065589491e-07
random_38_two_well_barrier,R015,6723.684210526316,4.1139239751777916e-07
random_38_two_well_barrier,R015,6915.78947368421,8.040186431083341e-07
random_38_two_well_barrier,R015,7107.894736842105,1.5010862404170737e-06
random_38_two_well_barrier,R015,7300.0,2.692715666508884e-06
random_38_two_well_barrier,R016,3650.0,1.487186566553065e-27
random_38_two_well_barrier,R016,3842.1052631578946,1.2388364328501467e-25
random_38_two_well_barrier,R016,4034.2105263157896,6.231278644864052e-24
random_38_two_well_barrier,R016,4226.315789473684,2.0122056826825315e-22
random_38_two_well_barrier,R016,4418.421052631579,4.337209319782074e-21
random_38_two_well_barrier,R016,4610.526315789473,6.702629373833324e-20
random_38_two_well_barrier,R016,4802.631578947368,3.2563186230964033e-19
random_38_two_well_barrier,R016,4994.736842105263,1.648554244318281e-18
random_38_two_well_barrier,R016,5186.842105263158,1.1688144845371654e-17
random_38_two_well_barrier,R016,5378.9473684210525,7.774147327213752e-17
random_38_two_well_barrier,R016,5571.0526315789475,4.687777729365506e-16
random_38_two_well_barrier,R016,5763.157894736842,2.416855145293671e-15
random_38_two_well_barrier,R016,5955.263157894737,1.0957292221674326e-14
random_38_two_well_barrier,R016,6147.368421052632,4.449213307289217e-14
random_38_two_well_barrier,R016,6339.473684210527,1.62217243862058e-13
random_38_two_well_barrier,R016,6531.578947368422,5.374644534354815e-13
random_38_two_well_barrier,R016,6723.684210526316,1.6346866285633354e-12
random_38_two_well_barrier,R016,6915.78947368421,4.603761319401365e-12
random_38_two_well_barrier,R016,7107.894736842105,1.2136805563310094e-11
random_38_two_well_barrier,R016,7300.0,3.006163387739368e-11
random_38_two_well_barrier,R017,3650.0,3.229130283084232e-25
random_38_two_well_barrier,R017,3842.1052631578946,2.8464703337594055e-23
random_38_two_well_barrier,R017,4034.2105263157896,1.483353053679705e-21
random_38_two_well_barrier,R017,4226.315789473684,5.0368989720117916e-20
random_38_two_well_barrier,R017,4418.421052631579,1.1326599580775584e-18
random_38_two_well_barrier,R017,4610.526315789473,1.816056447268815e-17
random_38_two_well_barrier,R017,4802.631578947368,8.213537048665026e-17
random_38_two_well_barrier,R017,4994.736842105263,2.7922226182076277e-16
random_38_two_well_barrier,R017,5186.842105263158,1.4982572431310944e-15
random_38_two_well_barrier,R017,5378.9473684210525,9.890723393789191e-15
random_38_two_well_barrier,R017,5571.0526315789475,6.666911436957476e-14
random_38_two_well_barrier,R017,5763.157894736842,3.594291220897208e-13
random_38_two_well_barrier,R017,5955.263157894737,1.7141078583075256e-12
random_38_two_well_barrier,R017,6147.368421052632,7.293622598934711e-12
random_38_two_well_barrier,R017,6339.473684210527,2.7830422289027912e-11
random_38_two_well_barrier,R017,6531.578947368422,9.628048321831795e-11
random_38_two_well_barrier,R017,6723.684210526316,3.049233530446708e-10
random_38_two_well_barrier,R017,6915.78947368421,8.916620823123311e-10
random_38_two_well_barrier,R017,7107.894736842105,2.4381560197663114e-09
random_38_two_well_barrier,R017,7300.0,6.2366374707592614e-09
random_38_two_well_barrier,R018,3650.0,8.377154497187119e-25
random_38_two_well_barrier,R018,3842.1052631578946,8.319423340535295e-23
random_38_two_well_barrier,R018,4034.2105263157896,4.463488593053444e-21
random_38_two_well_barrier,R018,4226.315789473684,1.4718447677206593e-19
random_38_two_well_barrier,R018,4418.421052631579,3.2584793260574396e-18
random_38_two_well_barrier,R018,4610.526315789473,5.1726312389372423e-17
random_38_two_well_barrier,R018,4802.631578947368,2.151341921126601e-16
random_38_two_well_barrier,R018,4994.736842105263,7.326218122621687e-16
random_38_two_well_barrier,R018,5186.842105263158,4.071577036626952e-15
random_38_two_well_barrier,R018,5378.9473684210525,2.7681425101262128e-14
random_38_two_well_barrier,R018,5571.0526315789475,1.8797275240922652e-13
random_38_two_well_barrier,R018,5763.157894736842,1.0047786303845775e-12
random_38_two_well_barrier,R018,5955.263157894737,4.719315695364212e-12
random_38_two_well_barrier,R018,6147.368421052632,1.971921653953594e-11
random_38_two_well_barrier,R018,6339.473684210527,7.412162194365152e-11
random_38_two_well_barrier,R018,6531.578947368422,2.531125845482401e-10
random_38_two_well_barrier,R018,6723.684210526316,7.956645037712256e-10
random_38_two_well_barrier,R018,6915.78947368421,2.314414170332297e-09
random_38_two_well_barrier,R018,7107.894736842105,6.255450432094822e-09
random_38_two_well_barrier,R018,7300.0,1.5819594926461306e-08
random_38_two_well_barrier,R019,3650.0,9.978244912065269e-28
random_38_two_well_barrier,R019,3842.1052631578946,1.3224573605396073e-25
random_38_two_well_barrier,R019,4034.2105263157896,9.386277689871856e-24
random_38_two_well_barrier,R019,4226.315789473684,4.0134272602853248e-22
random_38_two_well_barrier,R019,4418.421052631579,1.1275329359905613e-20
random_38_two_well_barrier,R019,4610.526315789473,2.319956691273114e-19
random_38_two_well_barrier,R019,4802.631578947368,1.2359932815801114e-18
random_38_two_well_barrier,R019,4994.736842105263,5.968809436612707e-18
random_38_two_well_barrier,R019,5186.842105263158,4.560299576045095e-17
random_38_two_well_barrier,R019,5378.9473684210525,3.587234098955255e-16
random_38_two_well_barrier,R019,5571.0526315789475,2.667506630373774e-15
random_38_two_well_barrier,R019,5763.157894736842,1.630058261814625e-14
random_38_two_well_barrier,R019,5955.263157894737,8.610374539577826e-14
random_38_two_well_barrier,R019,6147.368421052632,3.996713468959974e-13
random_38_two_well_barrier,R019,6339.473684210527,1.6629277851947363e-12
random_38_two_well_barrier,R019,6531.578947368422,6.25652898566362e-12
random_38_two_well_barrier,R019,6723.684210526316,2.138637742449097e-11
random_38_two_well_barrier,R019,6915.78947368421,6.708173937766873e-11
random_38_two_well_barrier,R019,7107.894736842105,1.9473027157076082e-10
random_38_two_well_barrier,R019,7300.0,5.270159805793268e-10
random_38_two_well_barrier,R020,3650.0,1.651692492769869e-38
random_38_two_well_barrier,R020,3842.1052631578946,9.903718647479082e-36
random_38_two_well_barrier,R020,4034.2105263157896,2.6408779041297843e-33
random_38_two_well_barrier,R020,4226.315789473684,3.659005025731424e-31
random_38_two_well_barrier,R020,4418.421052631579,2.946138230495298e-29
random_38_two_well_barrier,R020,4610.526315789473,1.6013239101014608e-27
random_38_two_well_barrier,R020,4802.631578947368,2.0705068764963228e-26
random_38_two_well_barrier,R020,4994.736842105263,2.5697358374004973e-25
random_38_two_well_barrier,R020,5186.842105263158,4.5882745710382726e-24
random_38_two_well_barrier,R020,5378.9473684210525,7.084972888956893e-23
random_38_two_well_barrier,R020,5571.0526315789475,9.203099584561092e-22
random_38_two_well_barrier,R020,5763.157894736842,9.861675073697789e-21
random_38_two_well_barrier,R020,5955.263157894737,8.801520126529668e-20
random_38_two_well_barrier,R020,6147.368421052632,6.591688048331722e-19
random_38_two_well_barrier,R020,6339.473684210527,4.232631453712349e-18
random_38_two_well_barrier,R020,6531.578947368422,2.3714728053393697e-17
random_38_two_well_barrier,R020,6723.684210526316,1.1764865377237497e-16
random_38_two_well_barrier,R020,6915.78947368421,5.293411426603707e-16
random_38_two_well_barrier,R020,7107.894736842105,2.1526398462524573e-15
random_38_two_well_barrier,R020,7300.0,7.983591500094469e-15
random_38_two_well_barrier,R021,3650.0,2.2218973682593486e-42
random_38_two_well_barrier,R021,3842.1052631578946,3.6333160330994746e-39
random_38_two_well_barrier,R021,4034.2105263157896,2.283618811093063e-36
random_38_two_well_barrier,R021,4226.315789473684,6.744873905555e-34
random_38_two_well_barrier,R021,4418.421052631579,1.069886528412334e-31
random_38_two_well_barrier,R021,4610.526315789473,1.0241309400567126e-29
random_38_two_well_barrier,R021,4802.631578947368,3.0935510765153746e-28
random_38_two_well_barrier,R021,4994.736842105263,6.0383332949319004e-27
random_38_two_well_barrier,R021,5186.842105263158,1.3715226307979516e-25
random_38_two_well_barrier,R021,5378.9473684210525,3.095465548930151e-24
random_38_two_well_barrier,R021,5571.0526315789475,6.173220640118857e-23
random_38_two_well_barrier,R021,5763.157894736842,9.715875781062371e-22
random_38_two_well_barrier,R021,5955.263157894737,1.2178341096497298e-20
random_38_two_well_barrier,R021,6147.368421052632,1.2518773035624806e-19
random_38_two_well_barrier,R021,6339.473684210527,1.0804940167462359e-18
random_38_two_well_barrier,R021,6531.578947368422,8.01041522278991e-18
random_38_two_well_barrier,R021,6723.684210526316,5.24980976011681e-17
random_38_two_well_barrier,R021,6915.78947368421,3.0165007408602784e-16
random_38_two_well_barrier,R021,7107.894736842105,1.5413198327429806e-15
random_38_two_well_barrier,R021,7300.0,7.086814090543864e-15
random_38_two_well_barrier,R022,3650.0,6.906608026293798e-42
random_38_two_well_barrier,R022,3842.1052631578946,9.832497761561989e-39
random_38_two_well_barrier,R022,4034.2105263157896,7.180800117299498e-36
random_38_two_well_barrier,R022,4226.315789473684,2.2681170875393822e-33
random_38_two_well_barrier,R022,4418.421052631579,3.6896905381653984e-31
random_38_two_well_barrier,R022,4610.526315789473,3.4917611168255966e-29
random_38_two_well_barrier,R022,4802.631578947368,9.136138635426154e-28
random_38_two_well_barrier,R022,4994.736842105263,1.7385980792383236e-26
random_38_two_well_barrier,R022,5186.842105263158,4.3349811376672425e-25
random_38_two_well_barrier,R022,5378.9473684210525,9.751966187481911e-24
random_38_two_well_barrier,R022,5571.0526315789475,1.865041068510312e-22
random_38_two_well_barrier,R022,5763.157894736842,2.8228960760077435e-21
random_38_two_well_barrier,R022,5955.263157894737,3.545826718415014e-20
random_38_two_well_barrier,R022,6147.368421052632,3.649421758998383e-19
random_38_two_well_barrier,R022,6339.473684210527,3.138978454758433e-18
random_38_two_well_barrier,R022,6531.578947368422,2.3047034512639786e-17
random_38_two_well_barrier,R022,6723.684210526316,1.469821962471618e-16
random_38_two_well_barrier,R022,6915.78947368421,8.295441010280572e-16
random_38_two_well_barrier,R022,7107.894736842105,4.220941616813459e-15
random_38_two_well_barrier,R022,7300.0,1.928813424532394e-14
random_38_two_well_barrier,R023,3650.0,7.38975092643637e-45
random_38_two_well_barrier,R023,3842.1052631578946,1.784614738699549e-41
random_38_two_well_barrier,R023,4034.2105263157896,1.6624195044024427e-38
random_38_two_well_barrier,R023,4226.315789473684,6.627901114833997e-36
random_38_two_well_barrier,R023,4418.421052631579,1.3483707786205885e-33
random_38_two_well_barrier,R023,4610.526315789473,1.57175678791675e-31
random_38_two_well_barrier,R023,4802.631578947368,5.2076372907315866e-30
random_38_two_well_barrier,R023,4994.736842105263,1.4751266403535453e-28
random_38_two_well_barrier,R023,5186.842105263158,4.576697568493246e-27
random_38_two_well_barrier,R023,5378.9473684210525,1.2366960874350403e-25
random_38_two_well_barrier,R023,5571.0526315789475,2.7199895905105974e-24
random_38_two_well_barrier,R023,5763.157894736842,4.650558917790705e-23
random_38_two_well_barrier,R023,5955.263157894737,6.328232213076216e-22
random_38_two_well_barrier,R023,6147.368421052632,7.0440748252769e-21
random_38_two_well_barrier,R023,6339.473684210527,6.729257905848602e-20
random_38_two_well_barrier,R023,6531.578947368422,5.447517150354462e-19
random_38_two_well_barrier,R023,6723.684210526316,3.797384473181833e-18
random_38_two_well_barrier,R023,6915.78947368421,2.3171104994324695e-17
random_38_two_well_barrier,R023,7107.894736842105,1.2546562962913503e-16
random_38_two_well_barrier,R023,7300.0,6.12314051560167e-16
random_38_two_well_barrier,R024,3650.0,1.771118539247259e-55
random_38_two_well_barrier,R024,3842.1052631578946,1.5704559489631564e-51
random_38_two_well_barrier,R024,4034.2105263157896,4.637897079855757e-48
random_38_two_well_barrier,R024,4226.315789473684,5.5501940455069746e-45
random_38_two_well_barrier,R024,4418.421052631579,3.600840442846515e-42
random_38_two_well_barrier,R024,4610.526315789473,1.1917394683916792e-39
random_38_two_well_barrier,R024,4802.631578947368,1.0176541569725404e-37
random_38_two_well_barrier,R024,4994.736842105263,7.1292990644008e-36
random_38_two_well_barrier,R024,5186.842105263158,4.9579116658129135e-34
random_38_two_well_barrier,R024,5378.9473684210525,2.595002289961495e-32
random_38_two_well_barrier,R024,5571.0526315789475,1.0087077582120198e-30
random_38_two_well_barrier,R024,5763.157894736842,2.916123311735972e-29
random_38_two_well_barrier,R024,5955.263157894737,6.533871709712211e-28
random_38_two_well_barrier,R024,6147.368421052632,1.198845648395602e-26
random_38_two_well_barrier,R024,6339.473684210527,1.7551447366540587e-25
random_38_two_well_barrier,R024,6531.578947368422,2.110054292823137e-24
random_38_two_well_barrier,R024,6723.684210526316,2.130814068095656e-23
random_38_two_well_barrier,R024,6915.78947368421,1.8413842636883184e-22
random_38_two_well_barrier,R024,7107.894736842105,1.4015038586259699e-21
random_38_two_well_barrier,R024,7300.0,9.44164930283023e-21
random_39_late_response,R001,3650.0,0.04731814558355631
random_39_late_response,R001,3842.1052631578946,0.05977235161496154
random_39_late_response,R001,4034.2105263157896,0.07344353636006366
random_39_late_response,R001,4226.315789473684,0.08809098540692029
random_39_late_response,R001,4418.421052631579,0.10324523403393546
random_39_late_response,R001,4610.526315789473,0.11789088768773966
random_39_late_response,R001,4802.631578947368,0.13164291519340668
random_39_late_response,R001,4994.736842105263,0.14555971965295877
random_39_late_response,R001,5186.842105263158,0.1581350485700977
random_39_late_response,R001,5378.9473684210525,0.16974822655322372
random_39_late_response,R001,5571.0526315789475,0.18081064715382733
random_39_late_response,R001,5763.157894736842,0.1910419075826808
random_39_late_response,R001,5955.263157894737,0.19891299820178218
random_39_late_response,R001,6147.368421052632,0.20481902978500524
random_39_late_response,R001,6339.473684210527,0.2086825622284134
random_39_late_response,R001,6531.578947368422,0.21050899921706223
random_39_late_response,R001,6723.684210526316,0.2103752556073931
random_39_late_response,R001,6915.78947368421,0.2084125255241017
random_39_late_response,R001,7107.894736842105,0.2047901972766893
random_39_late_response,R001,7300.0,0.19972030373891003
random_39_late_response,R002,3650.0,0.3166739327377281
random_39_late_response,R002,3842.1052631578946,0.3811145207207657
random_39_late_response,R002,4034.2105263157896,0.4484905201168455
random_39_late_response,R002,4226.315789473684,0.5174486887540337
random_39_late_response,R002,4418.421052631579,0.5850986420361015
random_39_late_response,R002,4610.526315789473,0.6430458280710781
random_39_late_response,R002,4802.631578947368,0.6903178301192292
random_39_late_response,R002,4994.736842105263,0.735672094749668
random_39_late_response,R002,5186.842105263158,0.769470326536046
random_39_late_response,R002,5378.9473684210525,0.7958829921673377
random_39_late_response,R002,5571.0526315789475,0.8192728473587804
random_39_late_response,R002,5763.157894736842,0.8407726628373915
random_39_late_response,R002,5955.263157894737,0.8489454294181703
random_39_late_response,R002,6147.368421052632,0.8488818785510952
random_39_late_response,R002,6339.473684210527,0.8409274910588479
